"runtime","title","vote_average","vote_count","Action","Adventure","Animation","Comedy","Crime","Documentary","Drama","Family","Fantasy","Foreign","History","Horror","Music","Mystery","Romance","Science.Fiction","Thriller","TV.Movie","War","Western","log_budget","log_revenue","title_length","age"
110,"Wanted",6.4,2528,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.1329986715006,19.3695161382776,6,3742
103,"Pet Sematary",6.4,407,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16.2578575933335,17.8667643560369,12,10741
105,"Deep Blue Sea",5.6,604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17.9098551201864,18.1148106408415,13,6991
83,"Antz",6,1272,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.9098551201864,18.9615962696782,4,7290
80,"Garfield",5.2,820,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.7275335633924,19.1178425252082,8,5212
90,"Jeepers Creepers",6.1,720,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16.1180956509583,17.8967325445811,16,6287
104,"What Just Happened",5.2,127,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0343863828325,15.7136433298083,18,3622
98,"I Love You Phillip Morris",6.4,503,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16.3804599154258,16.1812615116785,25,3529
92,"Hancock",6.2,2961,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.8261458520605,20.2517079941363,7,3730
147,"Bad Boys II",6.3,1564,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.6830450084199,19.426225375149,11,5540
116,"Crimson Tide",7,498,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.7858024715164,18.8742195373981,12,8529
122,"Twilight",5.8,3561,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,17.4264284706085,19.7883441848092,8,3588
139,"The Tree of Life",6.5,987,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,17.281246460764,17.8169029680483,16,2679
89,"Boogeyman",4.6,191,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,16.8112428315183,18.0230775349659,9,4973
90,"The Out-of-Towners",5,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1329986715006,17.1828063879507,18,7108
92,"The Marine",5,163,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.8112428315183,16.914052456419,10,4357
107,"A Lot Like Love",6.5,318,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2167079396264,17.5740727555488,15,4896
109,"Assault on Precinct 13",6,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.2167079396264,17.3792368524077,22,4989
108,"The Protector",6.8,167,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.6072700271923,17.1174613255542,13,4785
123,"Disclosure",5.9,210,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,17.8228437431967,19.1815570798463,10,8683
113,"Stop-Loss",6.1,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17.0343863828325,16.2320607408598,9,3825
108,"Derailed",6.1,319,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.9065530113226,17.8669315438893,8,4693
94,"Hellraiser",6.9,449,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.8155105579643,16.494065142162,10,11329
95,"Just Like Heaven",6.5,579,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17.8759535685107,18.4488252552937,16,4749
157,"The Insider",7.3,481,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18.3153202282945,17.9146753508526,11,6899
105,"Dark Water",5.3,274,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,17.2167079396264,17.0531332765675,10,4830
87,"Jackass: The Movie",6.1,345,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4249484703984,17.9787950658283,18,5810
126,"Midnight Run",7.2,238,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2167079396264,17.4639222777171,12,11016
95,"Treasure Planet",7.2,948,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,18.7571529805736,18.5121482318824,15,5774
104,"The Santa Clause 2",5.5,297,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17.9898978278599,18.9679640267663,18,5800
83,"Spirit: Stallion of the Cimarron",7.4,831,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.1975371926382,18.6241401391924,32,5960
99,"What Happens in Vegas",5.8,923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.3708586194537,18.9513089950145,21,3785
98,"The Eye",5.5,281,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,16.3004172077523,17.8463785416548,7,3881
93,"Big Daddy",6.1,875,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3477362020328,19.2742527165841,9,7024
120,"Eight Below",6.7,542,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17.5043900120782,18.6067950491743,11,4595
97,"The Cave",5.1,202,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,17.2167079396264,16.5240933505478,8,4771
87,"DOA: Dead or Alive",5,205,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.8600329956877,13.082195335677,18,4393
98,"Tank Girl",5.5,138,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17.0343863828325,15.2178000620044,9,8571
98,"Little Man",5.3,261,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9743936413239,18.436506070302,10,4400
145,"Black Book",7.2,277,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,16.8600329956877,17.0810053535712,10,4399
106,"The American President",6.5,195,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17.9426449430094,18.4965253843673,22,8340
132,"The Four Feathers",6.5,159,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,17.3708586194537,17.2127884350608,17,5853
104,"Mary Reilly",5.7,74,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,17.6656581596743,16.3315445203384,11,8242
101,"The Craft",6.3,380,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,16.5235607590665,17.0251222428965,9,8172
108,"Broken Arrow",5.7,453,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.7275335633924,18.8279452122406,12,8256
117,"S.W.A.T.",5.8,770,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.1975371926382,18.5746315123701,8,5519
104,"Blue Crush",5.6,159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0343863828325,17.7637242869138,10,5884
115,"Eraser",5.6,543,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,18.4206807439524,19.305668869482,6,8123
106,"Virtuosity",5.4,163,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17.2167079396264,16.9955623909749,10,8445
90,"Ace Ventura: When Nature Calls",6.1,1099,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2167079396264,19.1739137329596,30,8347
104,"The Faculty",6.2,492,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,16.5235607590665,17.5114480702809,11,7206
129,"The Sting",7.9,622,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5202586502027,18.8882835372465,9,16337
89,"Jingle All the Way",5.5,575,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.9098551201864,18.681754861153,18,7976
114,"Femme Fatale",6.2,142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,17.3708586194537,16.6392028378427,12,5794
113,"Witness",7,375,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,16.3004172077523,18.0453615424053,7,12274
93,"Road Trip",5.9,542,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5880992802041,18.6009525180431,9,6695
93,"Final Destination 3",5.8,974,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.0343863828325,18.5838123287386,19,4602
178,"The Longest Day",7.2,234,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,16.1180956509583,17.7295315660551,15,20446
92,"Crocodile Dundee in Los Angeles",4.7,146,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8671504634566,17.4902574664439,31,6367
113,"The Longest Yard",6.2,785,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2222298052285,19.0642204084018,16,4869
100,"Hudson Hawk",5.4,269,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9898978278599,16.6614705524896,11,9979
123,"Phenomenon",6.2,323,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,17.281246460764,18.8396304054328,10,8109
91,"Monster House",6.3,874,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18.1329986715006,18.7584022427776,13,4441
108,"Bound",6.9,198,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,15.3195879547405,15.7630361158296,5,8039
96,"The Island of Dr. Moreau",4.6,147,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,17.5043900120782,17.7200612954037,24,8060
107,"American Dreamz",4.9,95,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16.6487239020205,15.8053045692351,15,4580
101,"Mortal Kombat",5.4,442,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.7058823158604,18.6211362162557,13,8431
98,"Flightplan",6.1,772,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,17.8228437431967,19.224417589805,10,4743
95,"The Nutty Professor",5.4,702,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,17.8044946045285,18.6735333386485,19,8118
141,"Clear and Present Danger",6.4,386,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.9426449430094,19.190269001787,24,8811
92,"The Scorpion King",5.3,779,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.9098551201864,18.9234732686013,17,5998
87,"Transporter 2",6.2,1061,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.281246460764,18.2601320957045,13,4794
96,"Police Academy",6.5,602,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3195879547405,18.8004785539519,14,12597
107,"Click",6,2104,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,18.2283088513049,19.2864412544352,5,4470
136,"The Core",5.4,516,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,17.9098551201864,18.1223861170257,8,5652
136,"The Mask of Zorro",6.3,1183,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3693874495648,19.3381249023743,17,7368
108,"Species",5.5,453,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,17.3708586194537,18.5462035545711,7,8473
112,"Cliffhanger",6.1,588,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.0640058000136,19.3567749305733,11,9243
93,"EuroTrip",6.5,656,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0343863828325,16.8503119466427,8,5323
92,"Nacho Libre",5.6,359,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.281246460764,18.200009047586,11,4476
107,"Mad Max Beyond Thunderdome",5.9,748,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.3255587439516,17.4054041075673,26,12133
96,"One Hour Photo",6.6,435,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16.3004172077523,17.7710394283083,14,5871
90,"Final Destination 2",5.9,1023,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.0736070959858,18.3200468734202,19,5708
89,"Anaconda",4.7,610,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,17.6221730477346,18.734657318455,8,7829
112,"The Last of the Mohicans",7.1,732,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,17.5043900120782,18.1397207741253,24,9488
96,"Tremors",6.6,864,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.2134058307626,17.6985577911558,7,10468
127,"Donnie Brasco",7.4,1147,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.3708586194537,17.5521081017811,13,7872
81,"El Mariachi",6.6,238,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.3013828253345,14.5289112445515,11,9509
100,"Super Size Me",6.6,506,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0821425488778,17.1680454973002,13,5357
104,"Death Becomes Her",6.3,636,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.8228437431967,18.8196088657797,17,9545
101,"Babylon A.D.",5.4,676,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,18.0640058000136,18.0936839848653,12,3680
112,"Hollow Man",5.6,634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,18.3693874495648,19.0636574468984,10,6618
101,"Starsky & Hutch",5.6,644,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9098551201864,18.9528886290884,15,5309
129,"Conan the Barbarian",6.6,650,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.8112428315183,18.1864014826256,19,13317
92,"Thank You for Smoking",7.1,664,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6873127348659,17.026092443006,21,4760
105,"Renaissance",6.7,77,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.7058823158604,14.420562865674,11,4568
139,"Jerry Maguire",6.7,913,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17.7275335633924,19.427004453845,13,7955
89,"Zoolander",6.1,1337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1477150681395,17.9227874855004,9,6198
118,"Set It Off",6.9,66,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0127351353005,17.5433916146901,10,7985
85,"Surf's Up",5.9,601,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.2581618144546,18.8197555642608,9,4119
97,"The Man Who Knew Too Little",6.5,125,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.8112428315183,16.4403063159546,27,7612
115,"A Civil Action",6.1,109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0640058000136,17.8533359314103,14,7501
84,"Disturbing Behavior",5.5,104,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,16.5235607590665,16.6781323788575,19,7360
99,"Soldier",6.1,221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,18.1329986715006,16.4943298690558,7,7269
91,"The Full Monty",6.8,363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0682735264596,19.3678890516044,14,7705
110,"The Royal Tenenbaums",7.4,1286,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8600329956877,18.0843859915799,20,6191
81,"A Night at the Roxbury",5.9,198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6487239020205,17.2276862897415,22,7291
98,"Go",7,196,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.6873127348659,17.1637157292138,2,7101
115,"Kiss the Girls",6.2,345,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,17.1113474239686,17.9186145276503,14,7654
123,"Chariots of Fire",6.8,207,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15.5202586502027,17.8925886421432,16,13639
94,"Anastasia",7.4,1432,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.7858024715164,18.755754488854,9,7606
92,"Babe: Pig in the City",5.2,305,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,18.3153202282945,18.0515262533891,21,7236
91,"The Big Hit",6.1,109,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.3804599154258,17.1116119445355,11,7451
108,"Bulworth",6.3,66,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2167079396264,17.1897780294846,8,7430
121,"Ever After: A Cinderella Story",6.8,399,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17.0736070959858,18.0006973334772,30,7353
110,"The Corruptor",6,57,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17.0343863828325,16.5339202471275,13,7129
106,"Deep Rising",6,154,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,17.6221730477346,16.2316944783451,11,7535
225,"Woodstock",7.1,66,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13.3046849341983,17.3566179869755,9,17707
110,"Buffalo '66",7.1,166,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,14.2209756660724,14.6805488367221,11,7545
136,"He Got Game",6.7,134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0343863828325,16.8867144770181,11,7444
99,"Kung Fu Hustle",7.2,831,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.8112428315183,18.4297836366233,14,5333
106,"Charlie's Angels: Full Throttle",5.2,914,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6030023007463,19.3730171075855,31,5561
92,"DodgeBall: A True Underdog Story",6.2,981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8112428315183,18.9378202531269,32,5204
132,"A Knight's Tale",6.6,907,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17.9898978278599,18.581842273099,15,6338
118,"The Bone Collector",6.5,826,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,18.1059699991127,18.8360543008485,18,6892
88,"Johnny English",6,852,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5043900120782,18.8943216129146,14,5643
95,"A Bug's Life",6.8,2303,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.6030023007463,19.7106262482797,12,7236
100,"Spy Kids 2: The Island of Lost Dreams",5.3,521,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.4530967176907,18.6006942893359,37,5885
119,"You've Got Mail",6.3,838,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.9898978278599,19.3402520687921,15,7214
82,"Half Baked",6.4,177,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8949520996441,16.6754242538504,10,7549
107,"Twins",5.7,559,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5235607590665,19.1936293169178,5,10874
102,"The Crow",7.3,953,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,16.5235607590665,18.3588053402343,8,8895
90,"Kung Fu Panda",6.9,3145,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.6830450084199,20.2639956931943,13,3757
100,"Glengarry Glen Ross",7.5,323,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16.3412392022725,16.1881092812936,19,9498
146,"Man on Fire",7.3,1553,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18.0640058000136,18.6853017984141,11,5260
96,"The Matador",6.2,136,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.1180956509583,16.666057740419,11,4876
97,"Menace II Society",7.2,173,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0682735264596,17.1441372467916,17,9245
125,"Superman III",5.3,490,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17.4790722040939,18.1442764904883,12,12876
98,"Final Destination",6.4,1378,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.9510047738934,17.7914903028278,17,6759
124,"Red Dragon",6.7,1115,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,18.1722193846539,19.1587835940138,10,5832
103,"Analyze This",6.4,503,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1975371926382,18.9910140817902,12,7136
102,"Jersey Girl",5.8,325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.3708586194537,17.4017586023541,11,5289
116,"Prince of Persia: The Sands of Time",6.2,2317,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,18.8261458520605,19.6301026041707,35,3043
101,"FearDotCom",3.2,105,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,17.5043900120782,16.7547790881036,10,5883
104,"The Adventures of Ford Fairlane",6.2,71,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,17.7073308560749,16.8321913216706,31,10295
193,"The Right Stuff",7.3,235,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17.1113474239686,16.8835634930979,15,12751
122,"The Exorcist",7.5,2005,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,15.8949520996441,19.9052493989106,12,16336
94,"Boat Trip",4.7,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8112428315183,15.9656873190277,9,5830
116,"Timeline",5.4,318,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.1975371926382,16.7849367918041,8,5409
163,"Any Given Sunday",6.8,422,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8228437431967,18.4229864038745,16,6850
116,"The Fan",5.7,194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,17.8228437431967,16.7400915072472,7,8068
121,"Tears of the Sun",6.4,573,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18.0640058000136,18.2655749514835,16,5673
98,"The Black Hole",6.1,131,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,16.8112428315183,17.394628185959,14,14153
102,"Dazed and Confused",7.4,583,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7470319695675,15.8940815958656,18,9124
110,"Blood Work",6.1,206,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,17.7275335633924,17.0812515334469,10,5888
93,"Flubber",5.3,695,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,18.1975371926382,18.9971661562506,7,7600
116,"Tootsie",6.9,421,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.8600329956877,18.9927895961353,7,13059
101,"A Guy Thing",5.3,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.8112428315183,16.6738275061824,11,5722
130,"Last Action Hero",6.1,712,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18.2581618144546,18.7376678655793,16,9222
110,"Double Impact",5.3,215,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16.5235607590665,17.2201259914261,13,9900
89,"Babe",6,733,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,17.2167079396264,19.3533758257093,4,8462
98,"Big Momma's House",5.6,506,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2167079396264,18.9743327150608,17,6683
104,"Super Mario Bros.",4,232,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17.6867115688722,16.8559993954585,17,9243
103,"Conan the Destroyer",5.8,383,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.7058823158604,18.4206807439524,19,12498
92,"Happy Gilmore",6.5,755,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3004172077523,17.5340725687978,13,8249
104,"The Fast and the Furious: Tokyo Drift",6.1,1705,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18.2581618144546,18.8810650807957,37,4489
102,"The Order",4.8,91,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,17.3708586194537,16.2631311419613,9,5491
104,"Tango & Cash",6.1,458,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8228437431967,17.9651102776862,12,10496
108,"Dante's Peak",5.7,428,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.5691007490706,18.998011603604,12,7892
119,"Paycheck",5.9,581,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,17.9098551201864,18.3826653489113,8,5380
123,"Elizabethtown",6.1,327,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17.8585618257988,17.7674249938722,13,4729
102,"On Deadly Ground",4.5,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.7275335633924,17.7073308560749,16,8977
89,"Red Sonja",5,206,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.700311270811,15.7540555075474,9,12214
140,"The Negotiator",6.8,582,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,17.7275335633924,17.6120706566542,14,7355
88,"Scooby-Doo",5.4,820,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.2463273568076,19.4346450533323,10,5939
94,"Cheaper by the Dozen 2",5.7,526,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9098551201864,18.6767315047479,22,4653
91,"Ghost Ship",5.3,531,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,17.3708586194537,18.0401504239858,10,5806
110,"The Italian Job",6.6,1919,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9098551201864,18.9863931724068,15,5589
